ILSVRC2012_val_00000037.JPEG	tailed_frog]	0.24295	None	weevil	matchstick	20.00000
ILSVRC2012_val_00000040.JPEG	garden_spider]	-0.00366	727	tick	hip	20.00000
ILSVRC2012_val_00000043.JPEG	spoonbill]	3.53160	None	spoonbill	lipstick	19.99992
ILSVRC2012_val_00000044.JPEG	standard_schnauzer]	-0.05841	750	standard_schnauzer	muzzle	19.99326
ILSVRC2012_val_00000045.JPEG	Newfoundland]	-0.09975	111	Bouvier_des_Flandres	muzzle	19.93633
ILSVRC2012_val_00000048.JPEG	English_foxhound]	-0.02094	9	Chesapeake_Bay_retriever	bubble	19.77042
ILSVRC2012_val_00000050.JPEG	sturgeon]	-0.16890	37	gar	stole	19.98749
ILSVRC2012_val_00000051.JPEG	bee_eater]	-0.00725	332	common_newt	quill	20.00000
ILSVRC2012_val_00000052.JPEG	axolotl]	2.00118	None	goldfish	coral_reef	19.98545
ILSVRC2012_val_00000055.JPEG	polecat]	-0.05550	78	weasel	bubble	20.00000
ILSVRC2012_val_00000057.JPEG	Pomeranian]	3.77165	None	Pomeranian	dining_table	19.99677
ILSVRC2012_val_00000058.JPEG	stinkhorn]	1.71610	None	bolete	mushroom	19.99990
ILSVRC2012_val_00000062.JPEG	Kerry_blue_terrier]	3.37184	None	Bouvier_des_Flandres	barbershop	20.00000
ILSVRC2012_val_00000063.JPEG	jellyfish]	-3.22516	9	jellyfish	candle	19.58897
ILSVRC2012_val_00000064.JPEG	green_lizard]	-0.88498	296	green_lizard	bubble	19.99854
ILSVRC2012_val_00000066.JPEG	eel]	-0.00809	341	puffer	coral_reef	20.00000
ILSVRC2012_val_00000067.JPEG	tusker]	-0.13339	981	tusker	plow	20.00000
ILSVRC2012_val_00000072.JPEG	dugong]	0.23318	None	puffer	coral_reef	19.99978
ILSVRC2012_val_00000073.JPEG	kite]	-0.29886	35	kite	balance_beam	19.90888
ILSVRC2012_val_00000075.JPEG	black_grouse]	3.29597	None	cock	red_wine	20.00000
ILSVRC2012_val_00000077.JPEG	Rhodesian_ridgeback]	1.53299	None	Rhodesian_ridgeback	muzzle	19.99118
ILSVRC2012_val_00000078.JPEG	African_hunting_dog]	2.05021	None	African_hunting_dog	bulletproof_vest	19.99617
ILSVRC2012_val_00000079.JPEG	otterhound]	-0.05858	320	otterhound	bubble	19.99387
ILSVRC2012_val_00000082.JPEG	Afghan_hound]	4.01830	None	Afghan_hound	matchstick	19.94050
ILSVRC2012_val_00000084.JPEG	water_snake]	-0.01030	212	slug	pinwheel	20.00000
ILSVRC2012_val_00000087.JPEG	siamang]	-0.16842	17	nematode	bubble	19.71909
ILSVRC2012_val_00000088.JPEG	spotted_salamander]	-0.06729	109	spiny_lobster	bow	19.99766
ILSVRC2012_val_00000090.JPEG	American_alligator]	2.09982	None	American_alligator	balance_beam	19.99945
ILSVRC2012_val_00000091.JPEG	white_wolf]	3.78240	None	white_wolf	dogsled	20.00000
ILSVRC2012_val_00000092.JPEG	Madagascar_cat]	3.25171	None	indri	oxygen_mask	20.00000
ILSVRC2012_val_00000093.JPEG	gorilla]	-0.05466	304	Arabian_camel	muzzle	20.00000
ILSVRC2012_val_00000095.JPEG	macaque]	3.17876	None	patas	oxygen_mask	20.00000
ILSVRC2012_val_00000097.JPEG	wood_rabbit]	1.95934	None	wood_rabbit	mousetrap	20.00000
ILSVRC2012_val_00000098.JPEG	dowitcher]	-0.07861	353	snail	croquet_ball	19.98614
ILSVRC2012_val_00000100.JPEG	bighorn]	-0.10014	109	bighorn	maze	19.96739
ILSVRC2012_val_00000102.JPEG	Rhodesian_ridgeback]	3.46640	None	bloodhound	banana	19.99927
ILSVRC2012_val_00000105.JPEG	silky_terrier]	-0.08222	16	Yorkshire_terrier	wig	19.87479
ILSVRC2012_val_00000107.JPEG	harvestman]	-0.40273	5	harvestman	bubble	19.47761
ILSVRC2012_val_00000111.JPEG	American_lobster]	-0.01650	239	American_lobster	oxygen_mask	19.96118
ILSVRC2012_val_00000113.JPEG	kelpie]	2.02841	None	toy_terrier	muzzle	19.98846
ILSVRC2012_val_00000115.JPEG	Ibizan_hound]	-0.03580	178	Labrador_retriever	bathtub	19.99065
ILSVRC2012_val_00000124.JPEG	rock_beauty]	1.94511	None	puffer	coral_reef	20.00000
ILSVRC2012_val_00000125.JPEG	grasshopper]	-0.70367	15	cricket	hip	19.76106
ILSVRC2012_val_00000127.JPEG	impala]	-0.38720	43	impala	plow	19.78449
ILSVRC2012_val_00000128.JPEG	bald_eagle]	1.28873	None	kite	airship	20.00000
ILSVRC2012_val_00000130.JPEG	Persian_cat]	0.49137	None	Persian_cat	seat_belt	20.00000
ILSVRC2012_val_00000133.JPEG	hyena]	3.38678	None	hyena	backpack	20.00000
ILSVRC2012_val_00000134.JPEG	Doberman]	-0.02074	106	Labrador_retriever	croquet_ball	19.99816
ILSVRC2012_val_00000136.JPEG	warthog]	-0.00557	357	fox_squirrel	mousetrap	19.99866
ILSVRC2012_val_00000138.JPEG	sea_urchin]	-0.17120	100	sea_urchin	cardoon	19.99728
ILSVRC2012_val_00000141.JPEG	bloodhound]	-0.51859	1	Great_Dane	jigsaw_puzzle	17.79333
ILSVRC2012_val_00000142.JPEG	sea_urchin]	-0.03620	286	sea_urchin	coral_reef	19.98937
ILSVRC2012_val_00000147.JPEG	toy_poodle]	1.60447	None	fox_squirrel	teddy	20.00000
ILSVRC2012_val_00000153.JPEG	common_iguana]	5.00282	None	common_iguana	spotlight	20.00000
ILSVRC2012_val_00000154.JPEG	sea_slug]	1.21818	None	sea_slug	coral_reef	19.99746
ILSVRC2012_val_00000156.JPEG	coyote]	4.58183	None	red_fox	pizza	20.00000
ILSVRC2012_val_00000157.JPEG	red_fox]	4.60759	None	red_fox	neck_brace	20.00000
ILSVRC2012_val_00000161.JPEG	Irish_setter]	1.26200	None	golden_retriever	tennis_ball	20.00000
ILSVRC2012_val_00000170.JPEG	toy_terrier]	2.39697	None	toy_terrier	tennis_ball	20.00000
ILSVRC2012_val_00000172.JPEG	English_setter]	2.15460	None	English_setter	paintbrush	20.00000
ILSVRC2012_val_00000174.JPEG	Great_Pyrenees]	-0.01802	254	kuvasz	toyshop	19.99193
ILSVRC2012_val_00000176.JPEG	miniature_schnauzer]	1.89924	None	Scotch_terrier	muzzle	20.00000
ILSVRC2012_val_00000177.JPEG	red-backed_sandpiper]	2.78093	None	redshank	lakeside	20.00000
ILSVRC2012_val_00000178.JPEG	Eskimo_dog]	2.00290	None	Eskimo_dog	dogsled	20.00000
ILSVRC2012_val_00000179.JPEG	sorrel]	-0.14659	132	sorrel	muzzle	19.98292
ILSVRC2012_val_00000180.JPEG	Shetland_sheepdog]	1.54182	None	Old_English_sheepdog	oxcart	19.99286
ILSVRC2012_val_00000181.JPEG	skunk]	-0.01811	125	papillon	oxygen_mask	19.99469
ILSVRC2012_val_00000186.JPEG	snow_leopard]	-0.03856	285	snow_leopard	wool	19.99999
ILSVRC2012_val_00000188.JPEG	coyote]	3.46813	None	kit_fox	dial_telephone	19.99998
ILSVRC2012_val_00000189.JPEG	platypus]	-1.31080	1	goldfish	bubble	18.31796
ILSVRC2012_val_00000191.JPEG	American_Staffordshire_terrier]	-0.00875	466	dugong	piggy_bank	19.98188
ILSVRC2012_val_00000195.JPEG	Dungeness_crab]	3.80749	None	Dungeness_crab	plate	19.99985
ILSVRC2012_val_00000196.JPEG	lionfish]	3.05771	None	lionfish	coral_reef	19.99370
ILSVRC2012_val_00000198.JPEG	bulbul]	-0.85912	87	jacamar	bubble	19.97891
ILSVRC2012_val_00000200.JPEG	gyromitra]	1.39511	None	hen-of-the-woods	mushroom	19.99728
ILSVRC2012_val_00000203.JPEG	Bouvier_des_Flandres]	0.65728	None	Lakeland_terrier	teddy	20.00000
ILSVRC2012_val_00000206.JPEG	proboscis_monkey]	-0.02788	202	lorikeet	jackfruit	19.98724
ILSVRC2012_val_00000207.JPEG	albatross]	1.60787	None	prairie_chicken	maraca	20.00000
ILSVRC2012_val_00000211.JPEG	Siamese_cat]	2.87763	None	Siamese_cat	bubble	19.99435
ILSVRC2012_val_00000217.JPEG	bulbul]	2.90278	None	bulbul	worm_fence	20.00000
ILSVRC2012_val_00000218.JPEG	wolf_spider]	3.33475	None	barn_spider	spider_web	20.00000
ILSVRC2012_val_00000220.JPEG	pug]	-0.04580	606	Great_Dane	custard_apple	19.99205
ILSVRC2012_val_00000224.JPEG	Irish_setter]	1.20391	None	Irish_setter	tennis_ball	19.99760
ILSVRC2012_val_00000225.JPEG	European_fire_salamander]	4.40025	None	European_fire_salamander	pool_table	19.99634
ILSVRC2012_val_00000227.JPEG	Brittany_spaniel]	-0.01165	876	Brittany_spaniel	feather_boa	20.00000
ILSVRC2012_val_00000228.JPEG	Ibizan_hound]	-0.22803	19	Eskimo_dog	dogsled	19.08436
ILSVRC2012_val_00000229.JPEG	mud_turtle]	-0.01521	938	bolete	mushroom	19.99322
ILSVRC2012_val_00000231.JPEG	hermit_crab]	-2.18539	1	hermit_crab	umbrella	18.52215
ILSVRC2012_val_00000233.JPEG	snow_leopard]	5.51577	None	snow_leopard	bubble	20.00000
ILSVRC2012_val_00000236.JPEG	goldfish]	-0.11308	71	goldfish	bubble	19.99633
ILSVRC2012_val_00000237.JPEG	English_foxhound]	1.89892	None	English_setter	muzzle	19.99331
ILSVRC2012_val_00000238.JPEG	king_crab]	-0.02910	333	king_crab	ear	19.99981
ILSVRC2012_val_00000242.JPEG	gorilla]	-0.00106	556	wild_boar	megalith	19.99991
ILSVRC2012_val_00000245.JPEG	hermit_crab]	-0.01622	115	isopod	potter's_wheel	19.99838
ILSVRC2012_val_00000246.JPEG	bighorn]	0.96185	None	ox	oxcart	19.99508
ILSVRC2012_val_00000247.JPEG	junco]	1.51724	None	junco	worm_fence	20.00000
ILSVRC2012_val_00000248.JPEG	Staffordshire_bullterrier]	2.44706	None	American_Staffordshire_terrier	tennis_ball	20.00000
ILSVRC2012_val_00000255.JPEG	scuba_diver]	-0.75670	1	scuba_diver	oxygen_mask	18.63591
ILSVRC2012_val_00000258.JPEG	eft]	1.61822	None	agama	volcano	20.00000
ILSVRC2012_val_00000262.JPEG	goldfish]	-0.02350	88	goldfish	coral_reef	19.97875
ILSVRC2012_val_00000263.JPEG	Saluki]	2.49620	None	Great_Dane	bow	19.99920
ILSVRC2012_val_00000269.JPEG	Siberian_husky]	-0.00092	393	Great_Pyrenees	muzzle	19.86474
ILSVRC2012_val_00000273.JPEG	skunk]	-1.20991	15	skunk	wine_bottle	19.94860
ILSVRC2012_val_00000276.JPEG	eft]	3.57671	None	eft	jack-o'-lantern	19.99943
ILSVRC2012_val_00000278.JPEG	bee_eater]	3.81531	None	jacamar	Granny_Smith	20.00000
ILSVRC2012_val_00000279.JPEG	Dandie_Dinmont]	-0.06709	222	komondor	custard_apple	19.98868
ILSVRC2012_val_00000283.JPEG	Persian_cat]	-0.02814	164	Persian_cat	teddy	19.98200
ILSVRC2012_val_00000293.JPEG	tench]	-0.00466	47	sturgeon	mosquito_net	19.97687
ILSVRC2012_val_00000297.JPEG	frilled_lizard]	-0.60682	13	agama	shovel	19.82682
ILSVRC2012_val_00000298.JPEG	green_mamba]	4.76722	None	vine_snake	worm_fence	20.00000
ILSVRC2012_val_00000299.JPEG	trilobite]	-0.33968	59	chiton	bubble	19.90194
ILSVRC2012_val_00000300.JPEG	Saluki]	-0.02628	611	golden_retriever	tennis_ball	19.99862
ILSVRC2012_val_00000301.JPEG	sea_cucumber]	-0.06136	40	sea_anemone	coral_reef	19.90837
ILSVRC2012_val_00000303.JPEG	tiger]	5.58686	None	jaguar	motor_scooter	19.99974
ILSVRC2012_val_00000304.JPEG	coral_fungus]	5.09009	None	coral_fungus	mushroom	19.99996
ILSVRC2012_val_00000306.JPEG	water_buffalo]	-0.14453	18	hippopotamus	valley	19.78906
ILSVRC2012_val_00000307.JPEG	goldfish]	2.79383	None	goldfish	coral_reef	19.99980
ILSVRC2012_val_00000312.JPEG	barracouta]	-0.02577	537	tiger_shark	coral_reef	19.99301
ILSVRC2012_val_00000316.JPEG	eel]	2.07832	None	eel	coral_reef	19.99819
ILSVRC2012_val_00000318.JPEG	great_grey_owl]	2.36412	None	great_grey_owl	screw	20.00000
ILSVRC2012_val_00000319.JPEG	echidna]	-0.01198	203	echidna	broom	20.00000
ILSVRC2012_val_00000322.JPEG	skunk]	-0.04300	228	skunk	ambulance	19.92575
ILSVRC2012_val_00000323.JPEG	grey_fox]	0.27742	None	grey_fox	mousetrap	20.00000
ILSVRC2012_val_00000324.JPEG	sea_snake]	-0.01952	20	nematode	bubble	19.99740
ILSVRC2012_val_00000326.JPEG	black-footed_ferret]	-0.05739	83	black-footed_ferret	bubble	19.89573
ILSVRC2012_val_00000327.JPEG	black-and-tan_coonhound]	-0.16920	281	American_Staffordshire_terrier	muzzle	19.99702
ILSVRC2012_val_00000328.JPEG	kite]	1.09722	None	kite	broom	20.00000
ILSVRC2012_val_00000329.JPEG	cock]	-0.27146	112	prairie_chicken	carousel	19.90713
ILSVRC2012_val_00000333.JPEG	pug]	-0.05432	204	Brabancon_griffon	oxygen_mask	19.99569
ILSVRC2012_val_00000337.JPEG	night_snake]	4.57614	None	boa_constrictor	worm_fence	19.99288
ILSVRC2012_val_00000340.JPEG	titi]	4.54165	None	titi	ashcan	19.99317
ILSVRC2012_val_00000341.JPEG	groom]	-0.03847	151	groom	Windsor_tie	19.96317
ILSVRC2012_val_00000342.JPEG	dung_beetle]	-0.02034	236	earthstar	acorn	19.98347
ILSVRC2012_val_00000343.JPEG	llama]	-0.23296	49	llama	bow	19.89291
ILSVRC2012_val_00000348.JPEG	cheetah]	5.42139	None	leopard	washer	20.00000
ILSVRC2012_val_00000350.JPEG	Boston_bull]	-0.11421	518	Chihuahua	tennis_ball	19.94946
ILSVRC2012_val_00000355.JPEG	chow]	2.59309	None	Pomeranian	muzzle	20.00000
ILSVRC2012_val_00000356.JPEG	flamingo]	0.02929	None	flamingo	parallel_bars	20.00000
ILSVRC2012_val_00000361.JPEG	tiger_beetle]	3.07940	None	tiger_beetle	bow	19.99972
ILSVRC2012_val_00000362.JPEG	box_turtle]	3.68805	None	box_turtle	bow	19.99751
ILSVRC2012_val_00000363.JPEG	bittern]	-0.06848	510	African_chameleon	ear	19.99833
ILSVRC2012_val_00000370.JPEG	coucal]	3.39942	None	coucal	projector	20.00000
ILSVRC2012_val_00000371.JPEG	brain_coral]	3.55260	None	brain_coral	maze	20.00000
ILSVRC2012_val_00000375.JPEG	Labrador_retriever]	2.71720	None	black-and-tan_coonhound	tennis_ball	20.00000
ILSVRC2012_val_00000379.JPEG	cairn]	-0.04076	580	Bouvier_des_Flandres	rain_barrel	19.96479
ILSVRC2012_val_00000383.JPEG	komondor]	-0.03959	350	komondor	broom	20.00000
ILSVRC2012_val_00000386.JPEG	jellyfish]	-0.00019	298	sea_anemone	coral_reef	19.99985
ILSVRC2012_val_00000389.JPEG	crane]	-0.12113	9	American_egret	lakeside	19.60699
ILSVRC2012_val_00000390.JPEG	bittern]	-0.01323	894	European_gallinule	artichoke	20.00000
ILSVRC2012_val_00000391.JPEG	Norfolk_terrier]	3.04556	None	Tibetan_terrier	coil	20.00000
ILSVRC2012_val_00000393.JPEG	Shetland_sheepdog]	3.04824	None	Shetland_sheepdog	tennis_ball	19.99728
ILSVRC2012_val_00000395.JPEG	garden_spider]	-0.14358	204	garden_spider	pajama	19.99438
ILSVRC2012_val_00000396.JPEG	tarantula]	-0.04278	102	tarantula	coral_reef	19.94751
ILSVRC2012_val_00000398.JPEG	Madagascar_cat]	-1.19284	1	timber_wolf	plastic_bag	18.57377
ILSVRC2012_val_00000399.JPEG	standard_poodle]	1.44141	None	standard_poodle	tennis_ball	20.00000
ILSVRC2012_val_00000401.JPEG	black-footed_ferret]	-0.04055	573	black-footed_ferret	zucchini	19.99170
ILSVRC2012_val_00000404.JPEG	loggerhead]	3.57213	None	loggerhead	cinema	20.00000
ILSVRC2012_val_00000405.JPEG	Scottish_deerhound]	3.12672	None	hyena	ballpoint	20.00000
ILSVRC2012_val_00000407.JPEG	ant]	2.04859	None	ant	honeycomb	20.00000
ILSVRC2012_val_00000409.JPEG	white_wolf]	2.23426	None	white_wolf	dogsled	19.99959
ILSVRC2012_val_00000411.JPEG	Scotch_terrier]	-0.17684	7	affenpinscher	bubble	19.84699
ILSVRC2012_val_00000414.JPEG	indigo_bunting]	-0.24678	103	jacamar	bubble	19.95139
ILSVRC2012_val_00000415.JPEG	drake]	1.73171	None	drake	lakeside	20.00000
ILSVRC2012_val_00000418.JPEG	dragonfly]	-0.47860	128	barn_spider	bubble	19.92908
ILSVRC2012_val_00000420.JPEG	bee_eater]	-0.01981	40	bee_eater	bubble	19.94059
ILSVRC2012_val_00000424.JPEG	Afghan_hound]	-0.10285	577	Afghan_hound	maypole	19.99895
ILSVRC2012_val_00000425.JPEG	toy_poodle]	4.82979	None	miniature_poodle	seat_belt	20.00000
ILSVRC2012_val_00000429.JPEG	Kerry_blue_terrier]	-0.04840	428	Bouvier_des_Flandres	muzzle	19.99702
ILSVRC2012_val_00000436.JPEG	miniature_schnauzer]	-0.00822	500	standard_schnauzer	oxygen_mask	20.00000
ILSVRC2012_val_00000439.JPEG	bulbul]	1.64736	None	water_ouzel	spotlight	20.00000
ILSVRC2012_val_00000440.JPEG	Scotch_terrier]	0.27782	None	Scotch_terrier	muzzle	19.99088
ILSVRC2012_val_00000441.JPEG	otterhound]	2.61070	None	Border_terrier	envelope	20.00000
ILSVRC2012_val_00000444.JPEG	ibex]	1.14569	None	ibex	oxcart	20.00000
ILSVRC2012_val_00000446.JPEG	skunk]	2.13770	None	skunk	quill	19.99936
ILSVRC2012_val_00000447.JPEG	skunk]	-0.07391	381	schipperke	bearskin	19.95965
ILSVRC2012_val_00000450.JPEG	Great_Pyrenees]	-0.01702	423	golden_retriever	tennis_ball	19.99957
ILSVRC2012_val_00000456.JPEG	water_buffalo]	-0.16159	39	triceratops	megalith	19.92814
ILSVRC2012_val_00000457.JPEG	Maltese_dog]	-0.08661	45	Maltese_dog	quill	19.61139
ILSVRC2012_val_00000462.JPEG	Japanese_spaniel]	-0.00758	348	skunk	quill	20.00000
ILSVRC2012_val_00000466.JPEG	black_swan]	3.27555	None	black_swan	projector	20.00000
ILSVRC2012_val_00000470.JPEG	redshank]	2.62599	None	redshank	honeycomb	20.00000
ILSVRC2012_val_00000471.JPEG	common_iguana]	4.80568	None	common_iguana	comic_book	20.00000
ILSVRC2012_val_00000472.JPEG	gyromitra]	5.44581	None	gyromitra	mushroom	20.00000
ILSVRC2012_val_00000474.JPEG	Sealyham_terrier]	3.87666	None	Sealyham_terrier	electric_fan	19.98587
ILSVRC2012_val_00000476.JPEG	magpie]	-0.25523	141	European_gallinule	paddle	19.97342
ILSVRC2012_val_00000478.JPEG	hog]	-0.01777	818	hog	butcher_shop	19.99995
ILSVRC2012_val_00000480.JPEG	black-footed_ferret]	4.58301	None	black-footed_ferret	printer	20.00000
ILSVRC2012_val_00000481.JPEG	giant_panda]	-0.03829	20	three-toed_sloth	muzzle	19.75080
ILSVRC2012_val_00000486.JPEG	baboon]	-0.01843	153	groenendael	bobsled	19.98268
ILSVRC2012_val_00000487.JPEG	cougar]	-0.00002	420	lynx	worm_fence	19.99790
ILSVRC2012_val_00000492.JPEG	albatross]	-0.25488	36	hummingbird	speedboat	19.81125
ILSVRC2012_val_00000495.JPEG	proboscis_monkey]	1.46834	None	macaque	parallel_bars	20.00000
ILSVRC2012_val_00000496.JPEG	grey_whale]	-0.78771	3	grey_whale	paddle	19.61565
ILSVRC2012_val_00000498.JPEG	common_newt]	1.14348	None	sturgeon	torch	20.00000
ILSVRC2012_val_00000500.JPEG	otterhound]	3.07535	None	Irish_wolfhound	hip	20.00000
ILSVRC2012_val_00000501.JPEG	white_wolf]	0.19245	None	patas	mousetrap	20.00000
ILSVRC2012_val_00000502.JPEG	fox_squirrel]	2.39301	None	titi	corn	20.00000
ILSVRC2012_val_00000507.JPEG	kuvasz]	-0.01909	416	kuvasz	lakeside	19.99321
ILSVRC2012_val_00000509.JPEG	groom]	-4.27867	1	killer_whale	gondola	17.14646
ILSVRC2012_val_00000510.JPEG	leaf_beetle]	-0.20610	6	ladybug	hip	19.35381
ILSVRC2012_val_00000511.JPEG	Walker_hound]	-0.02615	396	Walker_hound	bubble	19.98078
ILSVRC2012_val_00000512.JPEG	king_snake]	-0.01362	213	sea_snake	coral_reef	19.98089
ILSVRC2012_val_00000517.JPEG	red_fox]	4.99171	None	red_fox	swab	20.00000
ILSVRC2012_val_00000518.JPEG	mongoose]	-0.09277	4	gazelle	bubble	19.65752
ILSVRC2012_val_00000520.JPEG	marmoset]	-0.00909	420	marmoset	bubble	20.00000
ILSVRC2012_val_00000523.JPEG	common_iguana]	3.90546	None	common_iguana	head_cabbage	19.99994
ILSVRC2012_val_00000524.JPEG	cocker_spaniel]	4.57977	None	clumber	ice_lolly	19.99940
ILSVRC2012_val_00000528.JPEG	black_grouse]	-0.41099	31	black_grouse	maze	19.98215
ILSVRC2012_val_00000529.JPEG	scuba_diver]	-0.04128	191	hammerhead	coral_reef	19.99224
ILSVRC2012_val_00000530.JPEG	timber_wolf]	-0.02175	360	kelpie	dogsled	19.99485
ILSVRC2012_val_00000531.JPEG	Greater_Swiss_Mountain_dog]	1.81629	None	Appenzeller	bulletproof_vest	20.00000
ILSVRC2012_val_00000533.JPEG	schipperke]	0.05010	None	groenendael	muzzle	20.00000
ILSVRC2012_val_00000536.JPEG	chow]	-0.04799	810	chow	tennis_ball	19.99783
ILSVRC2012_val_00000539.JPEG	Sussex_spaniel]	-0.03717	467	Sussex_spaniel	muzzle	19.96103
ILSVRC2012_val_00000541.JPEG	Komodo_dragon]	-0.42935	23	Komodo_dragon	bubble	19.81876
ILSVRC2012_val_00000545.JPEG	killer_whale]	0.90684	None	gar	speedboat	19.99782
ILSVRC2012_val_00000546.JPEG	slug]	-0.05033	1	ant	bell_pepper	18.06737
ILSVRC2012_val_00000547.JPEG	goose]	3.55143	None	drake	home_theater	20.00000
ILSVRC2012_val_00000548.JPEG	oystercatcher]	-0.21138	212	black_stork	candle	19.99835
ILSVRC2012_val_00000551.JPEG	yellow_lady's_slipper]	-0.06508	385	yellow_lady's_slipper	ear	19.97461
ILSVRC2012_val_00000552.JPEG	water_buffalo]	-0.00042	233	water_buffalo	oxcart	19.99701
ILSVRC2012_val_00000553.JPEG	chimpanzee]	4.23387	None	chimpanzee	vacuum	20.00000
ILSVRC2012_val_00000565.JPEG	guinea_pig]	-0.66770	1	Ibizan_hound	lab_coat	18.91885
ILSVRC2012_val_00000570.JPEG	goldfinch]	-0.78244	34	yellow_lady's_slipper	pot	19.89703
ILSVRC2012_val_00000576.JPEG	partridge]	3.91459	None	partridge	croquet_ball	20.00000
ILSVRC2012_val_00000577.JPEG	bittern]	-0.00745	524	bittern	lakeside	19.99247
ILSVRC2012_val_00000578.JPEG	dugong]	-0.29285	25	dugong	bubble	19.93375
ILSVRC2012_val_00000581.JPEG	sulphur_butterfly]	-0.32846	21	sulphur_butterfly	bubble	19.78979
ILSVRC2012_val_00000585.JPEG	mongoose]	2.10134	None	meerkat	ear	20.00000
ILSVRC2012_val_00000588.JPEG	Irish_terrier]	1.28085	None	Dandie_Dinmont	candle	20.00000
ILSVRC2012_val_00000590.JPEG	Samoyed]	0.37206	None	Old_English_sheepdog	shovel	20.00000
ILSVRC2012_val_00000592.JPEG	American_black_bear]	-0.06873	99	American_black_bear	worm_fence	19.96170
ILSVRC2012_val_00000593.JPEG	spoonbill]	-0.01102	419	American_egret	quill	20.00000
ILSVRC2012_val_00000594.JPEG	Appenzeller]	3.85529	None	Greater_Swiss_Mountain_dog	alp	20.00000
ILSVRC2012_val_00000597.JPEG	Indian_elephant]	3.83307	None	tusker	rotisserie	20.00000
ILSVRC2012_val_00000599.JPEG	beagle]	-0.00598	939	American_Staffordshire_terrier	tennis_ball	19.99936
ILSVRC2012_val_00000600.JPEG	leopard]	5.06191	None	leopard	honeycomb	19.99983
ILSVRC2012_val_00000603.JPEG	kelpie]	-0.10174	139	Cardigan	tennis_ball	19.98755
ILSVRC2012_val_00000604.JPEG	dingo]	2.24649	None	dingo	tennis_ball	20.00000
ILSVRC2012_val_00000609.JPEG	grey_whale]	-0.04937	92	grey_whale	snorkel	20.00000
ILSVRC2012_val_00000610.JPEG	jaguar]	5.56886	None	jaguar	strawberry	20.00000
ILSVRC2012_val_00000612.JPEG	Norwich_terrier]	-0.14065	235	West_Highland_white_terrier	bubble	19.99337
ILSVRC2012_val_00000613.JPEG	Blenheim_spaniel]	2.02084	None	Blenheim_spaniel	sunglasses	20.00000
ILSVRC2012_val_00000617.JPEG	hamster]	-0.10677	69	hamster	pajama	19.91610
ILSVRC2012_val_00000618.JPEG	sulphur_butterfly]	-0.00929	397	sulphur_butterfly	cardoon	19.99618
ILSVRC2012_val_00000625.JPEG	ladybug]	0.95440	None	ladybug	hip	20.00000
ILSVRC2012_val_00000628.JPEG	echidna]	-0.14850	174	sea_urchin	cardoon	20.00000
ILSVRC2012_val_00000635.JPEG	boxer]	-0.07138	47	American_Staffordshire_terrier	muzzle	19.95263
ILSVRC2012_val_00000638.JPEG	bulbul]	1.07604	None	bulbul	croquet_ball	19.97052
ILSVRC2012_val_00000639.JPEG	damselfly]	-0.10854	22	barn_spider	bubble	19.91286
ILSVRC2012_val_00000642.JPEG	guinea_pig]	-0.40089	81	peacock	cardoon	19.97978
ILSVRC2012_val_00000643.JPEG	clumber]	1.17247	None	Chihuahua	tennis_ball	20.00000
ILSVRC2012_val_00000644.JPEG	hare]	-0.17363	13	hare	volcano	19.86880
